,Virginia,California,Florida,New Jersey,Texas,New York,Colorado,Massachusetts,Nevada,Arizona,Oregon,North Carolina,the District of Columbia,Washington,Wisconsin,Hawaii,Utah,Michigan,South Carolina,Minnesota,Tennessee,Georgia,New Hampshire,Illinois,Vermont,Iowa,Missouri,Maryland,Rhode Island,Indiana,Montana,Wyoming,Pennsylvania,Oklahoma,West Virginia,Delaware,Alabama,Connecticut,Ohio,Kansas,South Dakota,Idaho,North Dakota,Nebraska,Mississippi,New Mexico,Arkansas,Alaska,Louisiana,Kentucky,Maine
2018-09-01,259967.82109057615,529145.626861901,232672.14645225194,331619.4184312929,199548.1240047937,307415.63026214245,376269.9191755163,423853.6801780714,295386.0519169701,254428.09738860113,346848.0990045075,188088.76811495612,539824.4884780386,385155.58250863105,194339.93227611532,591085.4942284338,316595.3712314133,155565.76058711877,176538.0464981113,236805.3299452282,179521.928535071,186751.47688083895,277914.30197697895,179672.85829754858,246208.17763789566,140829.8728832605,149046.58988732783,296571.95551909576,292517.3487325253,144237.90826572108,247993.62611067938,232632.52660801404,174358.88606148612,122789.77386748295,109821.37162374372,250353.1231995085,141920.80302916534,262412.74146355054,142301.4745060382,126610.84366787907,189240.80859918948,248435.1957409455,197869.53288903052,169102.94352951803,126991.86619871453,183294.78132470127,134897.01024407754,273483.57469114364,162025.80212435065,136705.9696929436,225206.49254003432
2018-10-01,260578.83268649413,532921.2069963901,233909.45348184113,332149.3502172057,200242.75979988757,309252.3097274155,377569.08267132187,424732.7792163062,297920.7829952561,255916.7030487728,347445.71205208445,188988.5079769717,541657.8418298425,385949.29027231154,194706.8094988724,592656.1867884537,318593.4761400641,155828.29036912406,177275.12476928634,237335.76464987374,180270.5808672482,188042.88869056184,278508.4168769638,179698.8611125569,246880.74348701607,141187.0686885487,149711.22747745915,297232.10873118957,293166.81424542895,144984.65048077915,248875.16509158353,233456.5249129436,174690.5929645966,123191.41578441132,109961.51380467549,250678.10706248783,142433.36809077518,262764.7238223148,142940.76524959758,126998.37319918435,189715.03558593465,250992.99372263058,197673.53071801222,169634.15416021342,127280.5281116288,184150.68983834182,135013.74773781185,273744.54504028504,161886.70679835332,137145.1165222091,226068.3792260615
2018-11-01,261161.57501071473,535652.1523421141,235225.24750685637,332910.1495136817,201028.46125152547,310460.5749956803,378819.4588057073,425089.1766125098,299941.47924466117,257283.71566355624,347948.8408765491,189987.5303941647,544061.11158334,386488.7318646179,195258.08825104663,593461.1862823174,320538.7023559373,156343.1986768335,177929.85521886687,237904.35384096034,180954.99486520208,189415.08393843813,278974.46785654826,179921.5007313698,247259.51180953617,141731.94564642062,150457.4422545673,297831.40607660456,293432.34016942856,145818.36537870555,249672.9940065737,234149.12956785446,175049.4387610691,123878.94445563269,110313.38212665943,251124.8820436691,143056.74675204945,263031.96621854545,143698.99122681448,127481.74013079547,190386.83864784703,253478.68246926577,197514.38573761578,170245.67215604614,128046.88117913138,185011.8700792624,135386.42795216394,273884.2748559178,162025.40354416412,137720.48622442948,226673.6805694756
2018-12-01,261702.76653234745,537276.9837012031,236641.67430498908,333830.258185273,201902.45847328016,311083.31836591056,380188.8993077711,424840.71649924526,301494.886351771,258497.41113775622,348900.0359028528,191043.0477950532,545734.8216854451,387244.16709217784,196036.22982599054,594182.1070303033,322270.73070922587,157083.03979530573,178526.56306526982,238688.7068796698,181867.14750867998,190815.71905432214,279519.8147072802,180398.99228865167,247585.3517568512,142234.25953447286,151055.82200610547,298407.6458762416,293624.605687367,146559.90519496737,250314.60786723625,234592.09098564732,175494.66176301512,124621.73620750835,110566.08356393674,251561.76942773876,143753.93001436998,263189.1373683106,144459.7511161561,127887.76699288008,191208.89590197182,255882.44265850526,197265.87436790622,170707.65253358238,128763.18084855007,185777.2700966613,135910.83223378193,273630.81965429994,162334.20034948725,138313.6925528686,227406.10702432762
2019-01-01,262449.2517608569,537082.280004527,237882.47874175568,334975.76581938,202781.5146645572,312487.6498774728,381755.07792329084,424854.8574397874,302789.8190470457,259811.68868370898,350333.2106613284,192224.6779680827,547113.1961160955,388087.26556762884,197329.47922868308,594615.8006991912,324509.3483724269,158301.63956781628,179355.9930460642,239941.14972411955,183307.55240068023,192283.15035284602,279945.5173056021,181320.8640952018,248070.32229590885,143109.1831571479,151872.62417866147,299129.80998898,293923.6359566679,147450.86328660676,251320.42219006142,235128.74261376177,176214.60504500216,125088.3314431248,110819.68704083287,252573.24951569003,144806.01531318322,263404.5825064755,145384.84228684075,128359.96382807905,192188.28507955698,258161.40060896814,197343.9513725876,171504.50177501782,129376.99455556403,186693.41332298968,136469.6410952737,275556.2892630461,163130.02103545444,138850.63487162258,228066.15175414
2019-02-01,263536.0819102523,535861.4497675459,238954.59525116973,336318.4491253873,203571.23516151993,314642.84499671333,383767.57154226495,425540.3504927138,304160.18244792166,261375.76200863832,352150.30926933995,193356.11441355,547646.6940229101,389347.53904857446,198980.21536554457,595359.278993498,327138.3659307428,159733.46132025533,180223.63676960414,241654.66001456775,185193.79424325263,193622.45804011263,280617.7097710417,182605.99510439858,248663.82889399494,144314.42221362746,152810.14093340098,300301.0094576375,294635.3305534935,148340.06973971016,252667.7751991309,235924.1241269731,177241.14547363084,125391.7579917313,111121.63245073699,254072.7123690456,146025.7865860743,263845.2564934017,146447.5136111212,128922.19276510943,193247.40408159455,260319.59984863046,197907.51934505385,172423.36206717408,129725.34026120347,187508.8729533679,136963.1904199258,,164174.0971687306,139214.40693746458,228653.12000006446
2019-03-01,264961.8224120867,534515.1776053507,239636.96277309605,338075.7460488388,204270.8485173094,317122.7377867094,385972.115082383,426883.5040845512,305490.12046043517,262879.8748340263,353946.090914698,194524.6773440508,549636.1483031443,391286.07885493804,200762.71690345337,596516.5072812332,330092.3753989415,161240.33529126074,181220.31155515884,243585.45328596153,187199.55134677023,194798.7202795567,281662.6332944342,183769.12022700254,249502.82458487691,145737.67522462006,153950.65111986944,301908.14428566565,295612.61704199266,149408.578526305,254638.49756158222,237133.97251947617,178293.3623959657,125606.41360093483,111442.25611045003,255671.18830408508,147295.42489676087,264484.8415306735,147543.01228166645,129689.88221249123,194420.03714779663,262562.91528232617,198732.7136503296,173514.35057230372,130246.73813647112,188422.65805951555,137389.2160365974,,165425.1672599188,139505.47344742483,229374.41264480562
2019-04-01,266407.37674830115,533849.0500559147,240135.07671230787,340098.4139949099,204857.23617109447,319224.5828667553,387948.2677370594,428830.9604410042,306582.95398496144,264158.6481507925,355371.3480435985,195566.11004614213,552174.9400206507,393408.95468767796,202210.10124025957,598181.4326619492,332408.38632784586,162592.53700125634,182094.87286580526,245239.59550064616,188856.68204059833,195792.60843277807,283031.3880221732,184626.53525199243,250382.38339438068,146901.51465009357,154951.2888205285,303624.2404695011,296928.77034698724,150324.02064305832,256603.70834412394,238573.34692692276,179142.08763666436,125973.0098929257,111746.30291724706,257104.33157532025,148193.97654816226,265143.3550201938,148398.4186803669,130463.41156625433,195576.91817879397,264844.4112527214,199496.990167888,174500.06720178723,130848.70733729338,189517.12970079292,137948.28827378177,287940.5579262757,166576.9430566633,139894.39302929395,230257.68270980543
2019-05-01,267463.0021558639,533506.8233201223,240408.3763052287,341677.76100955106,205375.23977229814,320597.58179438923,389059.30535579956,430261.1141974218,306932.3002335599,265116.651976526,356170.5783157119,196457.46959608022,554099.7372638668,395314.9864723639,203263.04063762494,599389.7568111223,333922.7868459005,163675.91185876247,182910.92683736226,246307.88702238645,190164.7636826816,196627.7104905705,284464.6847599893,185007.6186222194,251055.87849327343,147802.0143918085,155660.83572365245,304830.2742405969,297914.61392002954,151020.2851318956,258280.22510017114,239860.7130398757,179711.93752048232,126305.31862969878,111855.96511006828,257790.195692806,148698.12618808186,265501.1955315634,148958.05189484716,131035.86407815076,196527.79876869905,267074.6382359111,200198.46652359073,175345.5848775905,131438.04849777915,190798.85241821685,138481.6258360392,290170.11047114717,167424.80530925663,140173.4611332136,230876.61266740228
2019-06-01,268238.8502093086,533341.3387114018,240831.83053799171,342838.11489517114,205868.59768292317,322425.7756258628,389794.2573077196,431532.92706254637,307249.98886927025,266115.115104991,356829.2832019863,197205.30161084537,554509.2004018123,396829.52968204394,204102.82379594925,599949.5992487612,334889.30142551515,164508.09433464785,183703.95976765928,247095.6293657098,191400.590853906,197374.526570763,285968.9528275624,185222.19505034256,251542.950061915,148541.30483902563,156257.87527869813,305648.93284101173,298827.27482186997,151594.77526233252,259721.80840184493,241335.25532517768,180346.15494516352,126802.33052260842,111965.05376588862,257965.3544861925,149177.7284466357,265715.4800747914,149489.0534130364,131542.6533375991,197347.2288662546,269294.6554045049,201230.44544998812,176202.03659139914,131961.85306158647,191996.36280409343,139164.3322370583,291780.9240593955,167927.05477865908,140438.57775377732,231464.39962749122
2019-07-01,268871.37862290937,533932.6653781328,241387.65436910783,343460.7116716176,206396.73430430703,324451.9969635464,390371.19089200645,432103.6016855615,307555.9291108045,267138.9336326208,357336.94769301015,197958.95435619398,554613.0866568151,398174.649024078,204972.02036462617,600191.0520560271,335813.8646557126,164968.84398253998,184475.35958800794,247666.95329563846,192610.28168803547,198146.88746055678,287700.54983207356,185160.92911865775,252242.3795535896,149070.69266060414,156691.6879581322,306260.84645153256,299501.92936613463,152211.67085082154,261105.9001896181,242799.3283356505,181075.26173464695,127373.54415960023,112141.51835695641,257833.67398032662,149857.43060296233,265960.3150201461,150060.6552476055,132013.24081781894,198052.8602429418,271521.4120963985,202333.86346153382,176925.67320207364,132404.8860288808,192953.92967988455,139689.70121984673,293032.3379638937,168440.3686875334,140704.38238222533,232261.20307711474
2019-08-01,269639.41884571273,535805.6652095928,242141.55647926047,344004.7498499557,207037.07789963487,326842.5942705997,391267.30959229596,432429.21013436886,308148.0676292339,268382.32611661276,358022.3618892178,198798.01821343473,555027.2744181164,399587.35469204653,205830.13245974667,600308.2742749033,336980.295206446,165202.76990520328,185246.83483305722,248203.9001410262,193872.41966684887,199042.30528778734,289283.95735964086,185130.17266330007,253096.7070561132,149438.71555927533,157067.9915436237,306925.48748179554,300166.69292494067,152939.37025588492,262792.0845947982,244543.52293875566,181856.60305458773,127911.39353472534,112174.63207594043,257911.4238237712,150703.32464930302,266292.1190035804,150596.33267954632,132599.20403968033,198743.94289281665,273832.2939447858,203183.35236646942,177668.76063670134,132674.05300509534,193714.98129093266,140109.0088749154,294188.18478538276,168840.67169182352,141056.0153568334,233559.92469798945
2019-09-01,270453.469586415,538594.9249099549,242897.14834795354,344322.1588648521,207727.51920377114,328421.9774052175,392171.3264536574,432474.85452760686,308515.847968101,269840.9504065381,358613.6173810717,199597.49007929725,555645.8480592888,400921.09073966596,206568.18554267104,600462.8211512401,338460.54691143427,165312.54714647363,185813.5925371845,248506.4740279762,195001.3558959194,199878.495419387,290491.1282243764,184955.3920663319,253946.4768502169,149723.6339222048,157243.4739077605,307444.81189716666,300893.8676231922,153596.80687331475,264111.3120889244,245801.57565522788,182578.30543700964,128219.49540189783,112038.25316578792,257761.55860590484,151389.7390133793,266427.5492788379,151046.13534840746,133085.06927161626,199387.55093227804,275959.74641394865,203581.83343473493,178344.49280339197,132637.03711776726,194336.0784683783,140167.63423779214,295340.4711478976,169099.0966682101,141315.67171093155,234715.1125486703
2019-10-01,271415.986206159,541849.5056444118,243903.74771142643,345056.90598425525,208623.87051309668,329673.8219667301,393487.2639473837,433226.9947112769,308849.8887649467,271567.8657216727,359611.7346346453,200640.8898797191,556641.8458224811,402841.0689467115,207406.34141180932,600798.0161581488,340332.0377420813,165857.32372442714,186518.43020365524,249067.6427634999,196304.1155740655,200897.57794128862,291647.5584120103,185090.36374005614,254993.49309902883,150407.59780573368,157757.9421039969,308010.0285176397,301904.1724302157,154333.37180818166,265230.16239897214,247159.97114688935,183461.27170597113,128740.38185634457,112128.8212012477,257522.2135584484,152264.42673637174,266737.71027121873,151641.77603034515,133760.2165353416,200403.4432719627,278440.4235044034,204077.03492339817,179236.79446531678,132873.22320246117,195101.15589052517,140448.2186135177,296537.54749749106,169352.27715162915,141867.98221665874,236077.6927340641
2019-11-01,272649.6195015597,545374.3663652339,245279.8267522957,346422.2562900922,209669.79457109843,331439.84061213373,395287.3977164675,434790.40615980764,309397.59731164057,273580.23434676457,361252.5421455593,201948.30757998364,558257.3210024694,405391.90037548216,208428.12394316916,602256.2150785465,342728.8785024435,166733.1405157375,187471.6583052345,250068.84498075736,197838.2137557651,202120.09738221127,293106.6108460334,185472.228643922,256471.86331224183,151188.7456060669,158542.00653986828,308910.4495141615,303606.1212727429,155240.384503148,266351.8593911635,248576.91223444566,184556.40704282952,129613.8370514228,112409.14820079027,257577.6852427981,153418.76283011414,267355.278095752,152492.45785148055,134669.57669988906,201622.55427394682,281252.255040112,204746.39758675848,180260.4074761908,133257.57181598977,196236.65975285135,140897.26321981256,298041.2996598407,169955.93514996686,142695.28789032353,237619.76979736067
2019-12-01,274146.993910097,548996.0042511474,246970.1445775877,348199.2586604503,210806.78598228446,333505.4029246497,397411.92289146734,436591.96310598124,310289.3279594879,275681.9619898013,363428.31861070753,203391.80528161302,560263.1774956225,408609.92049923894,209586.34258284364,604222.2835908454,345609.38768812834,167634.91170799788,188639.37163251676,251433.14389529987,199483.28754429906,203606.69841627448,294708.18269655696,186212.4278428993,258286.5010444383,152004.72144179072,159559.24969504608,310135.37295924785,305450.58392976294,156294.17371499792,267733.6752741078,250388.18739494553,185745.3433384142,130844.09012248246,112824.15562236478,258205.92105184877,154851.14362312946,268312.43421071215,153425.15753800617,135734.49463222004,202976.6694094128,284419.3222493475,205534.5433618764,181372.3622498297,133848.94145502636,197725.31107453824,141581.2297158368,299482.10499458894,171004.5217693722,143725.7106979741,239171.52438225565
2020-01-01,275878.03628466907,551875.5912784588,249007.88919899004,350492.6219258155,211994.44239500086,336042.1970556898,399797.68131764047,438913.823620443,311986.18693007785,278224.2036894045,366336.59293133504,204836.22582778017,563490.2510799465,412166.9274723094,210876.03434934234,606891.0019472353,348748.75358902605,168703.4262705058,189963.62600624977,253155.5901733724,201362.27736094876,205281.63808066086,296549.9708615151,187340.44015825607,259914.2148319912,152335.97948244913,160537.37368511854,311672.2523978755,307988.95732798387,157496.79077260234,269649.70109195396,251657.28325797178,186941.6741974885,132292.19386965354,113068.67331225118,259394.51658235304,156213.578366688,269607.59888195054,154528.7251229644,136427.65462017676,204008.5844014528,287653.58662390773,205809.09318820573,182413.1757816101,134143.93042454802,199205.59018717497,142072.2043864782,300639.45238266164,172320.34728805828,144813.58798072327,240823.02095869058
2020-02-01,277619.02222110843,554157.7707008858,250922.82191986885,352765.50043604104,213165.60516932662,337977.5963244861,402544.045038658,441546.4631794668,313866.86107351724,281031.78228791716,369389.0218798001,206310.49038382634,567872.4482031655,416094.31672881846,212138.08731627415,609636.4970147315,352174.3016370807,170075.7281968807,191138.5191038325,255108.91027363855,203100.86457120813,206969.50589428714,298469.3499659803,188715.12355263857,261179.21976957415,152929.71461241285,161648.91075624543,313412.25918085774,310631.7685262735,158744.30495197783,271862.4629707528,252637.3999099403,188229.80470137167,133709.55120504266,113708.20671883722,260943.45388337938,157361.53290412575,271024.14141531615,155680.4360342921,136915.78544757442,204886.76430235084,291143.03722446173,206058.91165323893,183398.26762837183,134549.59371131632,200441.863661726,142728.14349141213,301361.86132446904,173546.0621753699,145800.84039319083,242549.77676446244
2020-03-01,279285.3486736859,556316.7271036796,252608.46263322153,355587.4149414817,214331.24869631455,339678.8676401385,405744.68704945245,444790.45511973655,315928.0094036654,284232.8779225599,372665.77248550934,207962.4602639418,573499.4824915212,420514.768737354,213565.59804915733,612316.1097605788,355839.01358794357,171725.53107549375,192408.87788488853,257261.5651144343,204810.9228585211,208586.25233566275,300800.5833655014,190129.50942954826,262185.6865224674,153792.14012759263,162932.75375348155,315232.2159263571,313581.17830507975,160133.10108154794,274701.9253222321,253547.3207000791,189620.15143429628,134957.1255936696,114679.03441956511,262730.640328271,158420.50358844557,272959.23198167066,156938.36164522578,137351.17889798142,205930.1315189649,295049.713833647,206415.779053331,184374.13355544218,135294.02038232994,201745.62559121384,143662.3168236164,301776.8427268854,174521.97294394553,146868.49215651382,244802.5926970043
2020-04-01,280653.0726010525,558368.1430522247,253648.13637942006,358296.94980688096,215164.2026280526,341146.1945166523,408821.0699669884,447610.8903238993,317331.5376330395,287140.6006368075,375308.2486725272,209468.58057663008,579002.8572359115,424930.0760510747,214990.22724083005,614468.5584109196,359252.811532398,173207.6271222933,193559.18180903132,259142.23991470222,206254.46114251498,209833.13129640734,303038.0490274217,191188.80979577824,263159.6439893458,155038.7535405636,164163.99093571963,316863.7922643006,316114.0826717221,161459.23136022777,277324.62209004245,254868.86250159433,191114.3963127002,135913.60521827274,115838.4026187553,264163.11805312283,159382.91260168538,274817.87197798054,158068.10065389157,138020.00410958295,207151.26824791657,299026.0849982922,207241.86661139643,185300.61119882145,136171.05148101388,203171.8817799884,144897.83248522214,301863.41137247276,175488.48369512032,147797.5520912054,247099.36997383359
2020-05-01,281403.20751712576,558697.2159264325,253987.4153406791,360325.0901868956,215483.82492174613,342462.2940156545,410366.9505256364,449349.08189791796,317711.6198009611,289176.05751138943,376611.1884445799,210454.2986190247,582524.4349650708,427785.043033869,216140.63624071237,614907.5825248393,361347.66984560946,173966.13213422205,194517.04401862735,260166.9661006946,207322.85707004383,210466.66623873715,304870.6652394939,191493.77260215266,263990.96333248244,156319.1134932939,165038.02214767717,317639.22513160104,317312.7394878057,162453.098120924,279035.2193236249,256082.0058191575,192063.11758977457,136523.70015372848,116655.10683240474,264675.77451710595,160140.36515730698,275904.8149761507,158830.16517000226,138423.11163179218,208249.3956379064,302230.436427558,207828.31395475473,186003.14596939177,136811.88808077038,204439.12448696233,145930.5999617147,301192.74524321925,176013.77869973387,148657.12605342222,249047.94941811424
2020-06-01,281891.85701849574,557606.8102353436,254184.91661825348,361162.14236620016,215676.89832917193,343270.0461259614,410737.774256117,450212.3493853719,317490.8746826598,290557.62405946903,376926.0402643145,211167.6684426813,583866.2429223811,429366.07044349675,216959.53907900164,614017.9652877703,362526.58223960694,174252.1983813551,195312.67946464414,260501.54663054447,208163.65372761435,210888.8513331545,306292.2955647256,191368.3747965845,264602.7981167989,157408.0687819443,165568.93208656603,317872.17209526984,317518.57568191615,163185.540836256,279826.3430899759,257055.84715901338,192578.30580105365,137179.25790282965,117019.03765915497,264858.7267225431,160867.9966919881,276159.17017462425,159388.0921912908,138694.0724886074,209079.2942539349,304580.4146068858,208230.56720832366,186632.74159678855,136934.47573043726,205660.3471164788,146763.98141682756,300167.44872162666,176258.5088449785,149384.41478073722,250704.33198219398
2020-07-01,282714.07284265995,557594.9287677798,254821.19637008477,361306.01224585605,216355.94270282556,343649.0214715682,411062.1416716243,451176.6466529523,317538.7494661737,292061.2469721741,377361.17192862584,212197.16330898285,584680.4845875377,430738.5858973575,217770.51176464398,613519.3041688231,363851.93250101985,174516.1734574406,196307.5595942318,260588.346216263,209021.0850770526,211661.77094202104,307898.17703734856,191237.92255227745,265554.1490799763,158606.54147614687,166428.67139649598,318388.7536352971,317701.91161101667,164002.92450383713,280867.68025233014,258099.64175194327,193100.01036684567,138203.37196647658,117302.13879357882,265580.0229336735,161738.37003103385,276093.43608708173,160104.85162523462,139338.07001750488,210194.7573558725,306976.1667244864,208684.97633358286,187592.4413368979,137484.27451470922,207223.52523459264,147745.93236180753,299638.55527227296,176436.8998887186,150337.37766642484,252685.9450433092
2020-08-01,284603.45588277065,561124.8246123911,256448.8792574854,362332.7286775669,217771.62052987653,344260.31056582107,412965.1350966716,453853.4659185531,318752.4417594855,294639.42531741253,379559.70450322184,214102.75136496974,587109.9507862522,434099.5381163202,219362.6813646444,615561.5343324336,366828.49983210495,175437.2225050918,197836.5007502326,261405.9026690564,210512.11518228645,213351.39994836217,310748.8424996653,191858.0616632521,267684.0016611016,159806.3937898405,167923.47375626405,319994.22284030163,319356.27398578316,165223.6457829049,283208.62323587894,259674.93083770553,194324.20775768664,139805.54972158434,117985.46748750703,267369.91720554576,163035.75602982892,277065.0485903195,161480.39114301943,140928.01838831484,211792.78225790334,310499.1519238394,209541.8493338452,189177.21625945214,138545.7272518186,209397.71160419597,149114.85027032372,300421.6184615938,177371.90025071675,151711.098311309,255846.21065300194
2020-09-01,287683.4848650927,568771.0373029453,259043.192024164,365382.18439473055,219883.87697767725,346505.54317548615,416917.8715279824,458869.31975712354,321069.9995073709,298639.5549163827,383845.6496524962,216951.05164914954,591580.2355425588,439971.12286750245,222163.41595193822,620566.6440339712,371815.4743078885,177427.76234357117,200133.88446104433,263476.197286796,212992.11183471477,216023.7361422116,315378.1329403389,193513.17242181834,271570.25181014533,161597.35421906048,170420.08857357592,323044.79003972636,322827.10909352015,167097.7069059471,287191.518161333,261928.0325813172,196603.4910875339,141939.2945823463,119323.98822048638,270294.65080708085,164925.13606691317,279498.23334249266,163635.38914454333,,214263.5137722939,316009.15390832775,211158.4928409535,191509.95744422948,140240.29755805174,212270.05999306592,150976.1346251244,302202.53166327864,179283.44120351228,153798.29797707556,260403.71555605475
2020-10-01,291461.4219699223,578583.8532697718,262100.2662502611,370053.43872597086,222247.24261103207,349903.4323835268,422146.1663845969,465503.2202465913,324058.51965815545,303369.77702312,389618.844490705,220329.78539325492,596122.1072606668,447342.545546886,225643.58802768544,626826.4465666298,378233.3084807133,179906.21563134898,202823.86709181967,266524.6102500744,215998.81682181623,219312.77929799785,321172.36563129403,195689.20328130657,275729.29351803573,163456.0742559339,173267.24254390702,326866.8408881444,327653.08956729225,169389.2272660922,291920.76019607746,264379.8774537782,199376.24366094722,144156.05649021236,121108.89626238336,273966.44839084515,167068.56415638814,283365.70551658905,166272.54388905884,,216827.91386714485,323128.2708286357,212288.6751010801,193997.45233553683,141561.95019296263,215435.12409125036,152778.26968403428,304090.1311863311,181189.36752200322,156121.52076492345,265729.1778777829
2020-11-01,295525.4517436342,589868.0167733001,265681.73390523833,375789.85711912025,224951.88736215103,354244.1899852778,428096.64866512106,473199.994853276,327874.83771575295,308639.80108548404,396448.9938853118,223986.2774559198,600790.0703879339,455578.99766869005,229053.48235512944,634192.405466169,385554.76595470746,182760.51909282085,205741.75354303687,270118.67622975865,219281.301328488,223020.29637348346,327515.7205281661,198248.67287717108,279676.0316622178,165176.0337347715,176312.9723882481,331182.5454211586,333429.9878441728,172175.88163254765,297677.02761144965,267219.8084899378,202654.46230573903,146600.13676830925,123227.65556805492,278527.71096847526,169369.21661642456,288214.28355401877,169170.06089815873,152329.7282410575,219647.76604795232,331868.4041449029,213212.57338328904,196537.4846307695,142696.12092405712,218594.18026269382,154536.52798913184,305978.53417597996,182581.05423199036,158512.94082955227,271446.3244577141
2020-12-01,299396.49227323703,601037.0870922237,269239.84321815294,381874.00278621004,227590.85183255267,358980.4518031762,433913.04321257886,480897.7719609619,332137.08094965364,313917.48094729456,403504.8106421104,227640.43459363226,604590.4959040937,463488.80874485243,231959.0261039772,641690.4752055503,392993.85568410385,185391.32800361558,208495.89054200496,273701.88636089175,222262.9238523832,226726.0321630789,333790.49002919794,200664.2905948197,283558.69277915877,166319.2732057195,178889.31304721834,335355.5527747369,339558.73653419485,174870.26557528428,304016.092022457,269879.55085192766,205758.665149329,148947.94116722737,125288.28127608915,283679.506424121,171365.27636597207,293379.2359395111,171880.39831724943,155359.81579119313,222075.14589947253,341635.2191842853,213515.23086937788,198774.70364536843,143532.00022152657,221500.94020836396,155900.11058831084,307615.2943748398,183202.94997648863,160552.0773392436,277088.9536998459
2021-01-01,303026.0451379993,610258.3269003844,272945.8701138667,387554.7025343476,230411.51718343692,363573.2457330677,439552.30756554427,487899.3592217947,336529.91588635906,319244.34891417675,410469.3147750209,231202.90769875553,607301.8680247114,471207.8685696076,234383.38556990496,648750.4132005317,400551.68632216676,188189.27116707308,211101.4276825255,277087.39220883045,225239.21769122142,230481.5330156789,339771.2820447036,203090.95639874588,287627.18725044205,167261.55067044866,181129.0202093428,339231.91039828304,345301.54505486455,177357.0255460164,310601.0221879986,272424.8831271189,208636.84320104448,151173.33386210937,127392.44891272117,288874.02160311135,173252.35305247657,298358.4221726097,174297.33852585428,157791.28396014663,224341.37748453536,352172.51465833635,214040.11152542467,201000.57933132196,144649.89221330735,224336.01898639204,157296.13442772726,308783.0416991466,183675.80684365574,162374.16517876383,282345.49265734834
2021-02-01,306716.047946491,618095.1606121529,276660.94152477157,393331.8012446929,233445.02959150387,368468.5198550362,445575.33000372676,494683.0058351308,341155.5124296036,324836.35029924155,417669.8773439929,234930.25687033488,609615.2631127996,479058.8860438038,236750.18005497815,655735.2689586738,408312.120172109,191299.6866611888,213784.05440287315,280562.8883578517,228409.18892711945,234424.86639417673,345981.51904597174,205715.24147431945,292100.6946109634,168390.24189795833,183433.33825093988,343471.8940594001,351089.16774027847,179845.9755358041,317387.4608618224,274899.8877474814,211437.15872731947,153190.32350951296,129457.54337952212,294135.2728742215,175206.3000066798,303217.967812589,176606.93260397474,159995.48596569887,226835.88631244496,363198.08427905774,214701.84157347123,203401.45687271105,146035.20145157469,227578.55546913922,158843.95837514018,309435.5108460319,184453.1281050668,164175.14659654934,287434.6546493128
2021-03-01,310501.3899616713,625140.6254764883,280619.6134343126,398669.0261216332,236880.76557750325,373148.81634273747,452629.1158766481,501414.9642087464,346167.79340774025,331340.5764826336,425268.9937136068,238754.85666184232,612941.3644191666,487420.46616923064,239015.19830790022,663005.8604448298,416590.0760198235,194609.5127751125,216536.20584325716,284029.69250987686,231751.3828846479,238577.6974480345,352339.09974909254,208362.3063428138,295917.22692107107,169760.19092808245,186144.8160152623,348136.1116624202,356930.7207639579,182669.70212706842,324799.75551882427,277721.2635135777,214319.96043816474,155131.78548230734,131618.54565272023,298574.97295710613,177219.29959271126,307980.34746094164,178996.49758992693,162372.33272414352,229583.1200558835,374999.79227152886,215327.96499556885,206137.93989305323,147665.24303562086,231016.05833842893,160702.28635706095,309719.62619290594,185375.96337511565,165998.4788572799,292295.31093324104
2021-04-01,314521.5727694919,634199.600407422,285007.8614971381,404125.41044910805,240663.93917837637,377527.5148613061,460657.69320722815,508821.5379753935,351778.0669327355,338894.8622121886,433138.18447941093,242838.07358860402,617396.8712219425,496723.3075192535,241788.03287398824,671809.8328642208,425637.96894466184,197945.34945313647,219384.4848008013,287819.0948804025,235386.57733976503,242886.12496885387,359537.3464886335,210833.80824096233,299723.5883501452,171394.06876325604,189309.18586113464,353208.6705730843,363034.206111151,185704.05928564272,333186.4533541807,280809.5396463726,217262.64898596588,157011.85817380968,133444.5009102069,302795.16610933276,179361.82979516537,312675.51918511675,181525.0724518618,164892.95275761938,232836.9964473958,387386.14559940645,216346.74736947057,209198.96479828667,149436.6384431972,234623.67730860144,162687.8641894119,310543.9508775637,186277.61111540053,167783.01121350095,297614.86539281113
2021-05-01,318778.2740238498,644951.4568305984,290276.17357658455,409467.8911148342,244988.43551874728,381956.3309106361,469376.54187871545,516307.49854462594,357794.53097683616,347524.0041310412,440893.77378361084,247362.95278956206,622837.112581916,506582.7456449358,245311.73470906125,682010.3925291047,435842.17244645796,201321.50448487254,222706.98470026927,292054.96454428864,239545.6719643753,247505.8559295937,366989.86393689556,213134.28335736107,304664.3244263926,173243.0602667208,192621.51173834514,358165.0076534936,369016.0547771114,188791.20823067697,342208.3144317681,283723.62664385285,220224.1521656244,158979.42833201433,135020.47276801636,306937.6389427255,181725.25052163008,317248.11564872175,184147.84793633549,167620.15746742312,236544.58853775775,399972.7767729082,217968.8688381779,212482.32043256052,151321.33815556104,238229.00794503524,164870.40270016863,312472.66538793687,187228.29511125758,169659.68372868843,303711.8862322493
